,gene_id,GO_term
37612,YHR030C,protein phosphorylation
37613,YHR030C,protein phosphorylation
37614,YHR030C,protein phosphorylation
37615,YHR030C,MAP kinase activity
37616,YHR030C,ATP binding
37617,YHR030C,kinase activity
37618,YHR030C,transferase activity
37619,YHR030C,phosphorylation
37620,YHR030C,MAP kinase activity
37621,YHR030C,cytoplasm
37622,YHR030C,intracellular signal transduction
37623,YHR030C,nucleus
37624,YHR031C,DNA helicase activity
37625,YHR031C,mitochondrial genome maintenance
37626,YHR031C,DNA replication
37627,YHR031C,G-quadruplex DNA unwinding
37628,YHR031C,replication fork reversal
37629,YHR031C,replication fork progression beyond termination site
37630,YHR031C,replication fork
37631,YHR031C,replication fork
37632,YHR031C,replication fork
37633,YHR031C,nuclear replication fork
37634,YHR031C,chromosome
37635,YHR031C, telomeric region
37636,YHR031C,nucleus
37637,YHR031C,DNA helicase activity
37638,YHR031C,DNA helicase activity
37639,YHR031C,ATP binding
37640,YHR031C,G-quadruplex DNA binding
37641,YHR031C,telomere maintenance
37642,YHR031C,telomere maintenance
37643,YHR031C,DNA replication
37644,YHR031C,DNA replication
37645,YHR031C,DNA repair
37646,YHR031C,DNA repair
37647,YHR031C,chromosome
37648,YHR031C, telomeric region
37649,YHR031C,replication fork
37650,YHR031C,replication fork
37651,YHR031C,mitochondrial genome maintenance
37652,YHR031C,nucleotide binding
37653,YHR031C,DNA binding
37654,YHR031C,helicase activity
37655,YHR031C,ATP binding
37656,YHR031C,hydrolase activity
37657,YHR031C,DNA repair
37658,YHR031C,DNA damage response
37659,YHR031C,chromosome
37660,YHR031C, telomeric region
37661,YHR031C,nucleus
37662,YHR031C,chromosome
37663,YHR031C,centromeric DNA binding
37664,YHR031C,5'-3' DNA helicase activity
37665,YHR031C,DNA duplex unwinding
37666,YHR031C,DNA duplex unwinding
37667,YHR031C,G-quadruplex DNA unwinding
37668,YHR031C,mitochondrial genome maintenance
37669,YHR031C,mitochondrion
37670,YHR031C,5'-3' DNA helicase activity
37671,YHR031C,single-stranded DNA binding
37672,YHR031C,nuclear replication fork
37673,YHR031C,telomere maintenance
37674,YHR031C,replication fork reversal
37675,YHR032W,cellular_component
37676,YHR032W,xenobiotic detoxification by transmembrane export across the plasma membrane
37677,YHR032W,S-adenosylmethionine biosynthetic process
37678,YHR032W,membrane
37679,YHR032W,xenobiotic transmembrane transporter activity
37680,YHR032W,xenobiotic transmembrane transporter activity
37681,YHR032W,transmembrane transport
37682,YHR032W,membrane
37683,YHR032W,molecular_function
37684,YHR032W,antiporter activity
37685,YHR032W,membrane
37686,YHR032W,membrane
37687,YHR032W,transmembrane transporter activity
37688,YHR034C,protein binding
37689,YHR034C,box C/D snoRNP assembly
37690,YHR034C,rRNA processing
37691,YHR034C,R2TP complex
37692,YHR034C,R2TP complex
37693,YHR034C,R2TP complex
37694,YHR034C,R2TP complex
37695,YHR034C,rRNA processing
37696,YHR034C,protein folding
37697,YHR034C,protein folding
37698,YHR034C,protein folding
37699,YHR034C,nucleus
37700,YHR034C,cytoplasm
37701,YHR034C,nucleus
37702,YHR034C,cytoplasm
37703,YHR034C,mRNA processing
37704,YHR034C,RNA splicing
37705,YHR034C,nucleus
37706,YHR034C,cytoplasm
37707,YHR034C,regulation of cell size
37708,YHR034C,rRNA processing
37709,YHR034C,R2TP complex
37710,YHR034C,cytoplasm
37711,YHR034C,box C/D snoRNP assembly
37712,YHR034C,ribonucleoprotein complex
37713,YHR035W,biological_process
37714,YHR035W,GTPase activator activity
37715,YHR035W,cytosol
37716,YHR035W,GTPase activator activity
37717,YHR035W,nucleus
37718,YHR035W,nucleus
37719,YHR035W,cytoplasm
37720,YHR035W,intracellular protein transport
37721,YHR035W,intracellular protein transport
37722,YHR035W,endoplasmic reticulum to Golgi vesicle-mediated transport
37723,YHR035W,endoplasmic reticulum to Golgi vesicle-mediated transport
37724,YHR035W,COPII vesicle coat
37725,YHR035W,COPII vesicle coat
37726,YHR035W,zinc ion binding
37727,YHR035W,zinc ion binding
37728,YHR035W,cytoplasm
37729,YHR035W,COPII vesicle coat
37730,YHR035W,GTPase activator activity
37731,YHR035W,endoplasmic reticulum exit site
37732,YHR035W,COPII-coated vesicle cargo loading
37733,YHR036W,membrane
37734,YHR036W,molecular_function
37735,YHR036W,nuclear envelope organization
37736,YHR036W,nuclear envelope
37737,YHR036W,endoplasmic reticulum
37738,YHR036W,lipid homeostasis
37739,YHR036W,lipid homeostasis
37740,YHR036W,lipid homeostasis
37741,YHR036W,lipid homeostasis
37742,YHR036W,lipid homeostasis
37743,YHR036W,lipid homeostasis
37744,YHR036W,lipid homeostasis
37745,YHR036W,lipid homeostasis
37746,YHR036W,lipid homeostasis
37747,YHR036W,lipid homeostasis
37748,YHR036W,nuclear envelope
37749,YHR036W,endoplasmic reticulum
37750,YHR036W,protein transport
37751,YHR036W,mRNA transport
37752,YHR036W,nucleus
37753,YHR036W,membrane
37754,YHR036W,nuclear membrane
37755,YHR036W,lipid homeostasis
37756,YHR036W,nuclear envelope
37757,YHR036W,nuclear membrane
37758,YHR036W,nuclear envelope organization
37759,YHR036W,nuclear envelope
37760,YHR036W,nuclear envelope organization
37761,YHR037W,1-pyrroline-5-carboxylate dehydrogenase activity
37762,YHR037W,glutamate biosynthetic process
37763,YHR037W,mitochondrial matrix
37764,YHR037W,1-pyrroline-5-carboxylate dehydrogenase activity
37765,YHR037W,proline catabolic process to glutamate
37766,YHR037W,oxidoreductase activity
37767,YHR037W, acting on the aldehyde or oxo group of donors
37768,YHR037W, NAD or NADP as acceptor
37769,YHR037W,oxidoreductase activity
37770,YHR037W,proline metabolic process
37771,YHR037W,proline catabolic process to glutamate
37772,YHR037W,mitochondrial inner membrane
37773,YHR037W,membrane
37774,YHR037W,1-pyrroline-5-carboxylate dehydrogenase activity
37775,YHR037W,mitochondrion
37776,YHR037W,mitochondrial inner membrane
37777,YHR037W,mitochondrion
37778,YHR037W,mitochondrion
37779,YHR037W,oxidoreductase activity
37780,YHR037W,oxidoreductase activity
37781,YHR037W,oxidoreductase activity
37782,YHR037W,oxidoreductase activity
37783,YHR037W,oxidoreductase activity
37784,YHR037W,proline catabolic process to glutamate
37785,YHR037W,mitochondrion
37786,YHR037W,1-pyrroline-5-carboxylate dehydrogenase activity
37787,YHR037W,proline catabolic process to glutamate
37788,YHR037W,1-pyrroline-5-carboxylate dehydrogenase activity
37789,YHR037W,mitochondrial matrix
37790,YHR038W,translation release factor activity
37791,YHR038W,mitochondrial translation
37792,YHR038W,mitochondrion
37793,YHR038W,mitochondrion
37794,YHR038W,mitochondrion
37795,YHR038W,mitochondrion
37796,YHR038W,translation
37797,YHR038W,mitochondrion
37798,YHR038W,mitochondrion
37799,YHR038W,translation
37800,YHR038W,translational termination
37801,YHR038W,mitochondrion
37802,YHR038W,ribosomal large subunit binding
37803,YHR038W,translation
37804,YHR039C,molecular_function
37805,YHR039C,reciprocal meiotic recombination
37806,YHR039C,endoplasmic reticulum
37807,YHR039C,oxidoreductase activity
37808,YHR039C,endoplasmic reticulum
37809,YHR039C,endoplasmic reticulum
37810,YHR039C,oxidoreductase activity
37811,YHR039C,oxidoreductase activity
37812,YHR039C,oxidoreductase activity
37813,YHR039C,oxidoreductase activity
37814,YHR039C,oxidoreductase activity
37815,YHR039C,oxidoreductase activity
37816,YHR039C, acting on the aldehyde or oxo group of donors
37817,YHR039C, NAD or NADP as acceptor
37818,YHR039C,aldehyde dehydrogenase (NAD+) activity
37819,YHR039C-A,proton-transporting ATPase activity
37820,YHR039C-A, rotational mechanism
37821,YHR039C-A,proton-transporting ATPase activity
37822,YHR039C-A, rotational mechanism
37823,YHR039C-A,vacuolar acidification
37824,YHR039C-A,vacuolar acidification
37825,YHR039C-A,vacuolar proton-transporting V-type ATPase
37826,YHR039C-A, V1 domain
37827,YHR039C-A,fungal-type vacuole membrane
37828,YHR039C-A,fungal-type vacuole membrane
37829,YHR039C-A,proton transmembrane transport
37830,YHR039C-A,monoatomic ion transport
37831,YHR039C-A,vacuolar proton-transporting V-type ATPase complex
37832,YHR039C-A,vacuole
37833,YHR039C-A,membrane
37834,YHR039C-A,proton-transporting ATPase activity
37835,YHR039C-A, rotational mechanism
37836,YHR039C-A,proton transmembrane transport
37837,YHR039C-A,vacuolar membrane
37838,YHR039C-A,vacuolar proton-transporting V-type ATPase complex
37839,YHR040W,snoRNA binding
37840,YHR040W,box C/D snoRNP assembly
37841,YHR040W,ribosome biogenesis
37842,YHR040W,sno(s)RNA metabolic process
37843,YHR040W,nucleus
37844,YHR040W,nucleus
37845,YHR040W,cytoplasm
37846,YHR040W,metal ion binding
37847,YHR040W,ribosome biogenesis
37848,YHR040W,nucleus
37849,YHR040W,nucleus
37850,YHR040W,zinc ion binding
37851,YHR040W,nucleus
37852,YHR040W,maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA
37853,YHR040W, 5.8S rRNA
37854,YHR040W, LSU-rRNA)
37855,YHR040W,snoRNA localization
37856,YHR040W,pre-snoRNP complex
37857,YHR040W,box C/D snoRNP assembly
37858,YHR041C,TFIID-class transcription factor complex binding
37859,YHR041C,protein domain specific binding
37860,YHR041C,positive regulation of transcription by RNA polymerase II
37861,YHR041C,RNA polymerase II preinitiation complex assembly
37862,YHR041C,core mediator complex
37863,YHR041C,protein-containing complex
37864,YHR041C,transcription coactivator activity
37865,YHR041C,nucleus
37866,YHR041C,nucleus
37867,YHR041C,transcription coregulator activity
37868,YHR041C,transcription coregulator activity
37869,YHR041C,regulation of transcription by RNA polymerase II
37870,YHR041C,regulation of transcription by RNA polymerase II
37871,YHR041C,mediator complex
37872,YHR041C,mediator complex
37873,YHR041C,negative regulation of ribosomal protein gene transcription by RNA polymerase II
37874,YHR041C,negative regulation of ribosomal protein gene transcription by RNA polymerase II
37875,YHR041C,transcription coactivator activity
37876,YHR041C,regulation of transcription by RNA polymerase II
37877,YHR041C,transcription coactivator activity
37878,YHR041C,mediator complex
37879,YHR042W,electron transfer activity
37880,YHR042W,ergosterol biosynthetic process
37881,YHR042W,mitochondrion
37882,YHR042W,mitochondrion
37883,YHR042W,mitochondrion
37884,YHR042W,mitochondrial outer membrane
37885,YHR042W,oxidoreductase activity
37886,YHR042W,lipid metabolic process
37887,YHR042W,steroid biosynthetic process
37888,YHR042W,steroid metabolic process
37889,YHR042W,sterol biosynthetic process
37890,YHR042W,mitochondrion
37891,YHR042W,mitochondrial outer membrane
37892,YHR042W,mitochondrial outer membrane
37893,YHR042W,endoplasmic reticulum
37894,YHR042W,NADPH-hemoprotein reductase activity
37895,YHR042W,plasma membrane
37896,YHR042W,plasma membrane
37897,YHR042W,membrane
37898,YHR042W,flavin adenine dinucleotide binding
37899,YHR042W,FMN binding
37900,YHR042W,NADP binding
37901,YHR042W,ergosterol biosynthetic process
37902,YHR042W,electron transport chain
37903,YHR042W,cytoplasm
37904,YHR042W,mitochondrion
37905,YHR042W,plasma membrane
37906,YHR042W,NADPH-hemoprotein reductase activity
37907,YHR042W,FMN binding
37908,YHR042W,FMN binding
37909,YHR042W,oxidoreductase activity
37910,YHR042W,oxidoreductase activity
37911,YHR042W,oxidoreductase activity
37912,YHR042W,oxidoreductase activity
37913,YHR042W,oxidoreductase activity
37914,YHR042W,endoplasmic reticulum membrane
37915,YHR042W,NADPH-hemoprotein reductase activity
37916,YHR042W,NADPH-hemoprotein reductase activity
37917,YHR042W,endoplasmic reticulum membrane
37918,YHR042W,NADPH-hemoprotein reductase activity
37919,YHR042W,FMN binding
37920,YHR042W,cytosol
37921,YHR042W,flavin adenine dinucleotide binding
37922,YHR043C,2-deoxyglucose-6-phosphatase activity
37923,YHR043C,nucleus
37924,YHR043C,cytoplasm
37925,YHR043C,cytoplasm
37926,YHR043C,2-deoxyglucose-6-phosphatase activity
37927,YHR043C,hydrolase activity
37928,YHR043C,metal ion binding
37929,YHR043C,glucose metabolic process
37930,YHR043C,phosphatase activity
37931,YHR043C,beta-phosphoglucomutase activity
37932,YHR043C,2-deoxyglucose-6-phosphatase activity
37933,YHR044C,2-deoxyglucose-6-phosphatase activity
37934,YHR044C,cellular_component
37935,YHR044C,glucose metabolic process
37936,YHR044C,2-deoxyglucose-6-phosphatase activity
37937,YHR044C,hydrolase activity
37938,YHR044C,metal ion binding
37939,YHR044C,phosphatase activity
37940,YHR044C,2-deoxyglucose-6-phosphatase activity
37941,YHR044C,beta-phosphoglucomutase activity
37942,YHR045W,molecular_function
37943,YHR045W,biological_process
37944,YHR045W,endoplasmic reticulum
37945,YHR045W,endoplasmic reticulum
37946,YHR045W,membrane
37947,YHR045W,membrane
37948,YHR046C,inositol monophosphate 1-phosphatase activity
37949,YHR046C,inositol monophosphate 1-phosphatase activity
37950,YHR046C,nucleus
37951,YHR046C,cytoplasm
37952,YHR046C,inositol monophosphate 1-phosphatase activity
37953,YHR046C,hydrolase activity
37954,YHR046C,metal ion binding
37955,YHR046C,inositol monophosphate 3-phosphatase activity
37956,YHR046C,inositol monophosphate 4-phosphatase activity
37957,YHR046C,inositol monophosphate phosphatase activity
37958,YHR046C,nucleus
37959,YHR046C,nucleus
37960,YHR046C,cytoplasm
37961,YHR046C,cytoplasm
37962,YHR046C,inositol monophosphate 1-phosphatase activity
37963,YHR046C,phosphatidylinositol phosphate biosynthetic process
37964,YHR046C,inositol biosynthetic process
37965,YHR046C,inositol phosphate catabolic process
37966,YHR046C,inositol phosphate catabolic process
37967,YHR046C,signal transduction
37968,YHR046C,inositol metabolic process
37969,YHR046C,inositol monophosphate 1-phosphatase activity
37970,YHR047C,glycogen metabolic process
37971,YHR047C,proteolysis
37972,YHR047C,nucleus
37973,YHR047C,cytoplasm
37974,YHR047C,peptidase activity
37975,YHR047C,metallopeptidase activity
37976,YHR047C,hydrolase activity
37977,YHR047C,aminopeptidase activity
37978,YHR047C,proteolysis
37979,YHR047C,metal ion binding
37980,YHR047C,zinc ion binding
37981,YHR047C,proteolysis
37982,YHR047C,metallopeptidase activity
37983,YHR047C,aminopeptidase activity
37984,YHR047C,zinc ion binding
37985,YHR047C,peptide catabolic process
37986,YHR047C,cytoplasm
37987,YHR047C,zinc ion binding
37988,YHR047C,peptide binding
37989,YHR047C,proteolysis
37990,YHR047C,metalloaminopeptidase activity
37991,YHR048W,proton transmembrane transport
37992,YHR048W,molecular_function
37993,YHR048W,plasma membrane
37994,YHR048W,plasma membrane
37995,YHR048W,plasma membrane
37996,YHR048W,transmembrane transporter activity
37997,YHR048W,transmembrane transporter activity
37998,YHR048W,transmembrane transporter activity
37999,YHR048W,cell periphery
38000,YHR048W,antiporter activity
38001,YHR048W,monoatomic ion transport
38002,YHR048W,membrane
38003,YHR048W,membrane
38004,YHR048W,transmembrane transport
38005,YHR048W,transmembrane transport
38006,YHR048W,xenobiotic detoxification by transmembrane export across the plasma membrane
38007,YHR048W,membrane
38008,YHR048W,transmembrane transport
38009,YHR048W,transmembrane transporter activity
38010,YHR049W,nucleus
38011,YHR049W,cytoplasm
38012,YHR049W,nucleus
38013,YHR049W,cytoplasm
38014,YHR049W,lysophospholipase activity
38015,YHR049W,apoptotic process
38016,YHR049W,hydrolase activity
38017,YHR049W, acting on ester bonds
38018,YHR049W,hydrolase activity
38019,YHR049W,nucleus
38020,YHR049W,cytoplasm
38021,YHR049W,carboxylic ester hydrolase activity
38022,YHR049W,hydrolase activity
38023,YHR049W,cytoplasm
38024,YHR049W,nucleus
38025,YHR050W,cobalt ion transport
38026,YHR050W,manganese ion transport
38027,YHR050W,intracellular cobalt ion homeostasis
38028,YHR050W,intracellular manganese ion homeostasis
38029,YHR050W,inorganic cation transmembrane transporter activity
38030,YHR050W,late endosome
38031,YHR050W,trans-Golgi network
38032,YHR050W,mitochondrion
38033,YHR050W,mitochondrion
38034,YHR050W,vacuolar membrane
38035,YHR050W,membrane
38036,YHR050W,manganese ion transmembrane transport
38037,YHR050W,membrane
38038,YHR050W,metal ion transmembrane transporter activity
38039,YHR050W,metal ion transport
38040,YHR050W,metal ion binding
38041,YHR050W,vacuole
38042,YHR050W,cadmium ion transmembrane transport
38043,YHR050W,iron ion transport
38044,YHR050W,plasma membrane
38045,YHR050W,cadmium ion transmembrane transporter activity
38046,YHR050W,intracellular manganese ion homeostasis
38047,YHR050W,manganese ion transmembrane transporter activity
38048,YHR050W-A,molecular_function
38049,YHR050W-A,biological_process
38050,YHR050W-A,cellular_component
38051,YHR051W,mitochondrial electron transport
38052,YHR051W, cytochrome c to oxygen
38053,YHR051W,mitochondrion
38054,YHR051W,oxidoreductase activity
