## Wed Apr 30 18:06:06 2025
## emapper-2.1.12
## /emapper_web_jobs/home/emapper/miniforge3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_2bykpeye --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_2bykpeye --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_2bykpeye/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype CDS --translate --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
ZMO1_ZMO0914	264203.ZMO0914	3.89e-210	581.0	COG0190@1|root,COG0190@2|Bacteria,1MWU4@1224|Proteobacteria,2TRZZ@28211|Alphaproteobacteria,2K03K@204457|Sphingomonadales	204457|Sphingomonadales	F	Catalyzes the oxidation of 5,10- methylenetetrahydrofolate to 5,10-methenyltetrahydrofolate and then the hydrolysis of 5,10-methenyltetrahydrofolate to 10- formyltetrahydrofolate	folD	-	1.5.1.5,3.5.4.9	ko:K01491	ko00670,ko00720,ko01100,ko01120,ko01200,map00670,map00720,map01100,map01120,map01200	M00140,M00377	R01220,R01655	RC00202,RC00578	ko00000,ko00001,ko00002,ko01000	-	-	-	THF_DHG_CYH,THF_DHG_CYH_C
ZMO1_ZMO0915	264203.ZMO0915	0.0	1381.0	COG2217@1|root,COG2217@2|Bacteria,1MU08@1224|Proteobacteria,2TR80@28211|Alphaproteobacteria,2K0EB@204457|Sphingomonadales	204457|Sphingomonadales	P	P-type ATPase	-	-	3.6.3.54	ko:K17686	ko01524,ko04016,map01524,map04016	-	R00086	RC00002	ko00000,ko00001,ko01000	3.A.3.5	-	-	E1-E2_ATPase,HMA,Hydrolase,YHS
ZMO1_ZMO0916	264203.ZMO0916	7.67e-43	139.0	COG2608@1|root,COG2608@2|Bacteria,1NGBD@1224|Proteobacteria	1224|Proteobacteria	P	heavy metal transport detoxification protein	merP	-	-	ko:K07213,ko:K08364	ko04978,map04978	-	-	-	ko00000,ko00001,ko02000	1.A.72.1	-	-	HMA
ZMO1_ZMO0917	264203.ZMO0917	0.0	963.0	COG2070@1|root,COG2070@2|Bacteria,1N52W@1224|Proteobacteria,2TV8B@28211|Alphaproteobacteria,2K00A@204457|Sphingomonadales	204457|Sphingomonadales	S	2-nitropropane dioxygenase	-	-	-	-	-	-	-	-	-	-	-	-	NMO
ZMO1_ZMO0918	264203.ZMO0918	0.0	982.0	COG0753@1|root,COG0753@2|Bacteria,1MUXZ@1224|Proteobacteria,2TSG9@28211|Alphaproteobacteria,2K1IE@204457|Sphingomonadales	204457|Sphingomonadales	P	Serves to protect cells from the toxic effects of hydrogen peroxide	-	-	1.11.1.6	ko:K03781	ko00380,ko00630,ko01110,ko01130,ko01200,ko04011,ko04016,ko04068,ko04146,ko04211,ko04212,ko04213,ko05014,map00380,map00630,map01110,map01130,map01200,map04011,map04016,map04068,map04146,map04211,map04212,map04213,map05014	M00532	R00009,R00602,R02670	RC00034,RC00767,RC02141,RC02755	ko00000,ko00001,ko00002,ko01000	-	-	-	Catalase,Catalase-rel
ZMO1_ZMO0919	264203.ZMO0919	0.0	1906.0	COG2199@1|root,COG3292@1|root,COG3292@2|Bacteria,COG3706@2|Bacteria,1R7HC@1224|Proteobacteria,2TQQM@28211|Alphaproteobacteria,2KEI2@204457|Sphingomonadales	204457|Sphingomonadales	T	diguanylate cyclase	-	-	-	-	-	-	-	-	-	-	-	-	GGDEF
ZMO1_ZMO0920	264203.ZMO0920	1.5e-88	259.0	COG3895@1|root,COG3895@2|Bacteria	2|Bacteria	O	Periplasmic Protein	-	-	-	ko:K09914	-	-	-	-	ko00000	-	-	-	MliC,YscW
ZMO1_ZMO0921	264203.ZMO0921	9.67e-273	746.0	COG0457@1|root,COG0457@2|Bacteria,1NKPJ@1224|Proteobacteria,2UM7X@28211|Alphaproteobacteria,2K5JZ@204457|Sphingomonadales	204457|Sphingomonadales	S	Tetratricopeptide repeat	-	-	-	-	-	-	-	-	-	-	-	-	-
ZMO1_ZMO0922	264203.ZMO0922	2.86e-102	296.0	COG4933@1|root,COG4933@2|Bacteria,1N2JZ@1224|Proteobacteria,2U7T3@28211|Alphaproteobacteria,2KBMX@204457|Sphingomonadales	204457|Sphingomonadales	K	ASCH domain	-	-	-	-	-	-	-	-	-	-	-	-	ASCH
ZMO1_ZMO0923	264203.ZMO0923	5.19e-292	797.0	COG1364@1|root,COG1364@2|Bacteria,1MU0T@1224|Proteobacteria,2TS98@28211|Alphaproteobacteria,2K035@204457|Sphingomonadales	204457|Sphingomonadales	E	Catalyzes two activities which are involved in the cyclic version of arginine biosynthesis the synthesis of N- acetylglutamate from glutamate and acetyl-CoA as the acetyl donor, and of ornithine by transacetylation between N(2)-acetylornithine and glutamate	argJ	-	2.3.1.1,2.3.1.35	ko:K00620	ko00220,ko01100,ko01110,ko01130,ko01210,ko01230,map00220,map01100,map01110,map01130,map01210,map01230	M00028	R00259,R02282	RC00004,RC00064	ko00000,ko00001,ko00002,ko01000	-	-	-	ArgJ
ZMO1_ZMO0924	264203.ZMO0924	0.0	1796.0	COG0653@1|root,COG0653@2|Bacteria,1MUJZ@1224|Proteobacteria,2TTBF@28211|Alphaproteobacteria,2K1MX@204457|Sphingomonadales	204457|Sphingomonadales	U	Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. Has a central role in coupling the hydrolysis of ATP to the transfer of proteins into and across the cell membrane, serving both as a receptor for the preprotein-SecB complex and as an ATP-driven molecular motor driving the stepwise translocation of polypeptide chains across the membrane	secA	-	-	ko:K03070	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko02044	3.A.5.1,3.A.5.10,3.A.5.2,3.A.5.4	-	-	SEC-C,SecA_DEAD,SecA_PP_bind,SecA_SW
ZMO1_ZMO0925	264203.ZMO0925	1.61e-137	388.0	COG1278@1|root,COG1278@2|Bacteria,1RAUE@1224|Proteobacteria,2U0S7@28211|Alphaproteobacteria,2K4T8@204457|Sphingomonadales	204457|Sphingomonadales	K	Cold shock protein domain	-	-	-	ko:K03704	-	-	-	-	ko00000,ko03000	-	-	-	CSD
ZMO1_ZMO0926	264203.ZMO0926	3.2e-116	333.0	COG1463@1|root,COG1463@2|Bacteria,1NCUG@1224|Proteobacteria,2UCHU@28211|Alphaproteobacteria,2K4NW@204457|Sphingomonadales	204457|Sphingomonadales	Q	PFAM Mammalian cell entry related domain protein	-	-	-	ko:K02067	ko02010,map02010	M00210,M00669,M00670	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.27	-	-	MlaD
ZMO1_ZMO2007	264203.ZMO2007	4.34e-152	427.0	COG4765@1|root,COG4765@2|Bacteria,1MYCS@1224|Proteobacteria,2VDKV@28211|Alphaproteobacteria,2K5HJ@204457|Sphingomonadales	204457|Sphingomonadales	S	protein conserved in bacteria	-	-	-	-	-	-	-	-	-	-	-	-	DUF2155
ZMO1_ZMO0927	264203.ZMO0927	2.25e-199	551.0	COG2360@1|root,COG2360@2|Bacteria,1R9W8@1224|Proteobacteria,2U59K@28211|Alphaproteobacteria,2K180@204457|Sphingomonadales	204457|Sphingomonadales	O	Functions in the N-end rule pathway of protein degradation where it conjugates Leu, Phe and, less efficiently, Met from aminoacyl-tRNAs to the N-termini of proteins containing an N-terminal arginine or lysine	aat	-	2.3.2.6	ko:K00684	-	-	R03813,R11443,R11444	RC00055,RC00064	ko00000,ko01000	-	-	-	Leu_Phe_trans
ZMO1_ZMO0928	264203.ZMO0928	3.47e-244	670.0	COG3191@1|root,COG3191@2|Bacteria,1MWDP@1224|Proteobacteria,2TRDC@28211|Alphaproteobacteria,2K4YN@204457|Sphingomonadales	204457|Sphingomonadales	EQ	PFAM peptidase S58 DmpA	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_S58
ZMO1_ZMO0932	264203.ZMO0932	2.69e-138	390.0	COG3926@1|root,COG3926@2|Bacteria,1PEU5@1224|Proteobacteria,2UKQ7@28211|Alphaproteobacteria,2KAG4@204457|Sphingomonadales	204457|Sphingomonadales	S	Predicted Peptidoglycan domain	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_hydro_108,PG_binding_3
ZMO1_ZMO0935	264203.ZMO0935	3.06e-150	422.0	COG0625@1|root,COG0625@2|Bacteria,1Q05U@1224|Proteobacteria,2U8NX@28211|Alphaproteobacteria,2KD14@204457|Sphingomonadales	204457|Sphingomonadales	H	PFAM Glutathione S-transferase domain	-	-	2.5.1.18	ko:K00799	ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418	-	R03522,R07002,R07003,R07004,R07023,R07024,R07025,R07026,R07069,R07070,R07083,R07084,R07091,R07092,R07093,R07094,R07100,R07113,R07116,R08280,R09409,R11905	RC00004,RC00069,RC00840,RC00948,RC01704,RC01705,RC01706,RC01758,RC01759,RC01765,RC01767,RC01769,RC02243,RC02527,RC02939,RC02940,RC02942,RC02943,RC02944	ko00000,ko00001,ko01000,ko02000	1.A.12.2.2,1.A.12.3.2	-	-	GST_C,GST_N_3
ZMO1_ZMO0936	264203.ZMO0936	3.6e-210	581.0	COG0697@1|root,COG0697@2|Bacteria,1MWSU@1224|Proteobacteria,2TSWT@28211|Alphaproteobacteria,2K1FN@204457|Sphingomonadales	204457|Sphingomonadales	EG	EamA-like transporter family	-	-	-	-	-	-	-	-	-	-	-	-	EamA
ZMO1_ZMO0937	264203.ZMO0937	3.86e-302	823.0	COG1448@1|root,COG1448@2|Bacteria,1MUT0@1224|Proteobacteria,2TS9C@28211|Alphaproteobacteria,2K0UV@204457|Sphingomonadales	204457|Sphingomonadales	E	PFAM Aminotransferase class I and II	-	-	2.6.1.57	ko:K00832	ko00270,ko00350,ko00360,ko00400,ko00401,ko00950,ko00960,ko01100,ko01110,ko01130,ko01230,map00270,map00350,map00360,map00400,map00401,map00950,map00960,map01100,map01110,map01130,map01230	M00024,M00025,M00034,M00040	R00694,R00734,R01731,R07396,R10845	RC00006,RC00036	ko00000,ko00001,ko00002,ko01000,ko01007	-	-	-	Aminotran_1_2
ZMO1_ZMO0938	264203.ZMO0938	0.0	1160.0	COG1524@1|root,COG1524@2|Bacteria,1R5V5@1224|Proteobacteria,2U4ZG@28211|Alphaproteobacteria,2K230@204457|Sphingomonadales	204457|Sphingomonadales	S	Alkaline phosphatase with broad substrate specificity	-	-	3.1.3.1	ko:K01077	ko00730,ko00790,ko01100,ko02020,map00730,map00790,map01100,map02020	M00126	R02135,R04620	RC00017	ko00000,ko00001,ko00002,ko00537,ko01000,ko04147	-	-	-	Phosphodiest
ZMO1_ZMO0939	264203.ZMO0939	0.0	873.0	COG0402@1|root,COG0402@2|Bacteria,1MUPT@1224|Proteobacteria,2TU1V@28211|Alphaproteobacteria,2K1K7@204457|Sphingomonadales	204457|Sphingomonadales	F	Guanine deaminase	-	-	3.5.4.3	ko:K01487	ko00230,ko01100,map00230,map01100	-	R01676	RC00204	ko00000,ko00001,ko01000	-	-	-	Amidohydro_1
ZMO1_ZMO0940	264203.ZMO0940	6.74e-112	322.0	COG1846@1|root,COG1846@2|Bacteria,1RIX7@1224|Proteobacteria,2U94M@28211|Alphaproteobacteria,2K4GP@204457|Sphingomonadales	204457|Sphingomonadales	K	MarR family transcriptional regulator	-	-	-	-	-	-	-	-	-	-	-	-	MarR_2
ZMO1_ZMO0941	264203.ZMO0941	3.49e-247	677.0	COG0451@1|root,COG0451@2|Bacteria,1MU7J@1224|Proteobacteria,2TSIP@28211|Alphaproteobacteria,2K0VH@204457|Sphingomonadales	204457|Sphingomonadales	M	epimerase dehydratase	-	-	5.1.3.6	ko:K08679	ko00520,ko01100,map00520,map01100	-	R01385	RC00289	ko00000,ko00001,ko01000	-	-	-	Epimerase,GDP_Man_Dehyd
ZMO1_ZMO0942	264203.ZMO0942	0.0	1074.0	COG1621@1|root,COG1621@2|Bacteria,1MWTX@1224|Proteobacteria,2U5DU@28211|Alphaproteobacteria,2K3HX@204457|Sphingomonadales	204457|Sphingomonadales	G	PFAM Glycosyl hydrolase family 32 domain protein	sacA	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	3.2.1.26,3.2.1.80	ko:K01193,ko:K03332	ko00051,ko00052,ko00500,ko01100,map00051,map00052,map00500,map01100	-	R00801,R00802,R00879,R02410,R03635,R03921,R06088	RC00028,RC00077	ko00000,ko00001,ko01000	-	GH32	-	Glyco_hydro_32C,Glyco_hydro_32N
ZMO1_ZMO0945	264203.ZMO0945	1.09e-224	617.0	COG2017@1|root,COG2017@2|Bacteria,1MVR4@1224|Proteobacteria,2TZZR@28211|Alphaproteobacteria,2K0MD@204457|Sphingomonadales	204457|Sphingomonadales	G	Aldose 1-epimerase	-	-	-	-	-	-	-	-	-	-	-	-	Aldose_epim
ZMO1_ZMO0946	264203.ZMO0946	0.0	889.0	COG0544@1|root,COG0544@2|Bacteria,1MUJP@1224|Proteobacteria,2TS8W@28211|Alphaproteobacteria,2K02U@204457|Sphingomonadales	204457|Sphingomonadales	D	Involved in protein export. Acts as a chaperone by maintaining the newly synthesized protein in an open conformation. Functions as a peptidyl-prolyl cis-trans isomerase	tig	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	-	ko:K03545	-	-	-	-	ko00000	-	-	-	FKBP_C,Trigger_C,Trigger_N
ZMO1_ZMO0947	264203.ZMO0947	2.47e-225	621.0	COG1215@1|root,COG1215@2|Bacteria,1QU2F@1224|Proteobacteria,2U0P8@28211|Alphaproteobacteria,2K007@204457|Sphingomonadales	204457|Sphingomonadales	M	Glycosyl transferase family 2	-	-	-	-	-	-	-	-	-	-	-	-	Glycos_transf_2
ZMO1_ZMO0948	264203.ZMO0948	4.01e-146	412.0	COG0740@1|root,COG0740@2|Bacteria,1MV46@1224|Proteobacteria,2TR5M@28211|Alphaproteobacteria,2JZX6@204457|Sphingomonadales	204457|Sphingomonadales	OU	Cleaves peptides in various proteins in a process that requires ATP hydrolysis. Has a chymotrypsin-like activity. Plays a major role in the degradation of misfolded proteins	clpP	-	3.4.21.92	ko:K01358	ko04112,ko04212,map04112,map04212	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	CLP_protease
ZMO1_ZMO0949	264203.ZMO0949	1.59e-304	830.0	COG1219@1|root,COG1219@2|Bacteria,1MVQK@1224|Proteobacteria,2TS3R@28211|Alphaproteobacteria,2JZWY@204457|Sphingomonadales	204457|Sphingomonadales	O	ATP-dependent specificity component of the Clp protease. It directs the protease to specific substrates. Can perform chaperone functions in the absence of ClpP	clpX	-	-	ko:K03544	ko04112,map04112	-	-	-	ko00000,ko00001,ko03110	-	-	-	AAA_2,ClpB_D2-small,zf-C4_ClpX
ZMO1_ZMO0950	264203.ZMO0950	8.2e-156	436.0	COG0454@1|root,COG0454@2|Bacteria,1RDGT@1224|Proteobacteria,2TRF5@28211|Alphaproteobacteria,2K22G@204457|Sphingomonadales	204457|Sphingomonadales	K	N-acetyltransferase	-	-	-	-	-	-	-	-	-	-	-	-	Acetyltransf_1
ZMO1_ZMO0951	264203.ZMO0951	2.02e-215	593.0	COG0408@1|root,COG0408@2|Bacteria,1MWMF@1224|Proteobacteria,2TQNC@28211|Alphaproteobacteria,2K084@204457|Sphingomonadales	204457|Sphingomonadales	H	coproporphyrinogen III oxidase	hemF	-	1.3.3.3	ko:K00228	ko00860,ko01100,ko01110,map00860,map01100,map01110	M00121	R03220	RC00884	ko00000,ko00001,ko00002,ko01000	-	-	-	Coprogen_oxidas
ZMO1_ZMO0952	264203.ZMO0952	7.23e-107	308.0	COG0219@1|root,COG0219@2|Bacteria,1RCY4@1224|Proteobacteria,2U78W@28211|Alphaproteobacteria,2K57A@204457|Sphingomonadales	204457|Sphingomonadales	J	Methylates the ribose at the nucleotide 34 wobble position in the two leucyl isoacceptors tRNA(Leu)(CmAA) and tRNA(Leu)(cmnm5UmAA). Catalyzes the methyl transfer from S- adenosyl-L-methionine to the 2'-OH of the wobble nucleotide	trmL	-	2.1.1.207	ko:K03216	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	SpoU_methylase
ZMO1_ZMO0956	264203.ZMO0956	6.25e-144	405.0	COG0723@1|root,COG0723@2|Bacteria,1RAA2@1224|Proteobacteria,2TTT2@28211|Alphaproteobacteria,2K1YX@204457|Sphingomonadales	204457|Sphingomonadales	C	Component of the ubiquinol-cytochrome c reductase complex (complex III or cytochrome b-c1 complex), which is a respiratory chain that generates an electrochemical potential coupled to ATP synthesis	-	-	1.10.2.2	ko:K00411	ko00190,ko01100,ko02020,ko04260,ko04714,ko04932,ko05010,ko05012,ko05016,map00190,map01100,map02020,map04260,map04714,map04932,map05010,map05012,map05016	M00151,M00152	-	-	ko00000,ko00001,ko00002,ko01000	-	-	-	Rieske,UCR_Fe-S_N
ZMO1_ZMO0957	264203.ZMO0957	0.0	862.0	COG1290@1|root,COG1290@2|Bacteria,1MV97@1224|Proteobacteria,2TSZ3@28211|Alphaproteobacteria,2K0CE@204457|Sphingomonadales	204457|Sphingomonadales	C	Component of the ubiquinol-cytochrome c reductase complex (complex III or cytochrome b-c1 complex), which is a respiratory chain that generates an electrochemical potential coupled to ATP synthesis	petB	-	-	ko:K00412	ko00190,ko01100,ko02020,ko04260,ko04714,ko04932,ko05010,ko05012,ko05016,map00190,map01100,map02020,map04260,map04714,map04932,map05010,map05012,map05016	M00151,M00152	-	-	ko00000,ko00001,ko00002,ko03029	-	-	-	Cytochrom_B_C,Cytochrome_B
ZMO1_ZMO0958	264203.ZMO0958	3.46e-204	564.0	COG2857@1|root,COG2857@2|Bacteria,1QFU2@1224|Proteobacteria,2TUHX@28211|Alphaproteobacteria,2K07X@204457|Sphingomonadales	204457|Sphingomonadales	C	Cytochrome c1	petC	-	-	ko:K00413	ko00190,ko01100,ko02020,ko04260,ko04714,ko04932,ko05010,ko05012,ko05016,map00190,map01100,map02020,map04260,map04714,map04932,map05010,map05012,map05016	M00151,M00152	-	-	ko00000,ko00001,ko00002	-	-	-	Cytochrom_C1
ZMO1_ZMO0959	264203.ZMO0959	7.45e-179	498.0	COG0744@1|root,COG0744@2|Bacteria,1RDAQ@1224|Proteobacteria,2U0NP@28211|Alphaproteobacteria,2K0ZN@204457|Sphingomonadales	204457|Sphingomonadales	M	Peptidoglycan polymerase that catalyzes glycan chain elongation from lipid-linked precursors	mtgA	-	2.4.1.129	ko:K03814	ko00550,map00550	-	-	-	ko00000,ko00001,ko01000,ko01003,ko01011	-	GT51	-	Transgly
ZMO1_ZMO0961	264203.ZMO0961	1.22e-113	326.0	COG2010@1|root,COG2010@2|Bacteria,1NF9H@1224|Proteobacteria,2UH73@28211|Alphaproteobacteria,2K6U5@204457|Sphingomonadales	204457|Sphingomonadales	C	cytochrome C	-	-	-	-	-	-	-	-	-	-	-	-	Cytochrom_C,Cytochrome_CBB3
ZMO1_ZMO0962	264203.ZMO0962	8e-275	751.0	COG1820@1|root,COG1820@2|Bacteria,1MW8Y@1224|Proteobacteria,2TRBT@28211|Alphaproteobacteria,2K1SE@204457|Sphingomonadales	204457|Sphingomonadales	G	Belongs to the metallo-dependent hydrolases superfamily. NagA family	-	-	3.5.1.25	ko:K01443	ko00520,ko01130,map00520,map01130	-	R02059	RC00166,RC00300	ko00000,ko00001,ko01000	-	-	-	Amidohydro_1
ZMO1_ZMO0963	264203.ZMO0963	8.13e-150	421.0	COG1309@1|root,COG1309@2|Bacteria,1MZ9E@1224|Proteobacteria,2U0MU@28211|Alphaproteobacteria,2K4G0@204457|Sphingomonadales	204457|Sphingomonadales	K	Transcriptional regulator	-	-	-	-	-	-	-	-	-	-	-	-	TetR_C_11,TetR_C_7,TetR_N
ZMO1_ZMO0964	264203.ZMO0964	0.0	904.0	COG1538@1|root,COG1538@2|Bacteria,1MUZZ@1224|Proteobacteria,2TU4U@28211|Alphaproteobacteria,2K1W0@204457|Sphingomonadales	204457|Sphingomonadales	MU	RND efflux system, outer membrane lipoprotein	-	-	-	-	-	-	-	-	-	-	-	-	OEP
ZMO1_ZMO0965	264203.ZMO0965	3.37e-245	678.0	COG1566@1|root,COG1566@2|Bacteria,1MU7I@1224|Proteobacteria,2TS39@28211|Alphaproteobacteria,2K1WC@204457|Sphingomonadales	204457|Sphingomonadales	V	Secretion protein, HlyD	vceA	-	-	ko:K03543	-	M00701	-	-	ko00000,ko00002,ko02000	8.A.1.1	-	-	Biotin_lipoyl_2,HlyD,HlyD_3,HlyD_D23
ZMO1_ZMO0966	264203.ZMO0966	0.0	1058.0	COG0477@1|root,COG2814@2|Bacteria,1MU1I@1224|Proteobacteria,2TVXT@28211|Alphaproteobacteria,2JZYF@204457|Sphingomonadales	204457|Sphingomonadales	EGP	Major facilitator superfamily	-	-	-	ko:K03446	-	M00701	-	-	ko00000,ko00002,ko02000	2.A.1.3	-	-	MFS_1
ZMO1_ZMO0967	264203.ZMO0967	7.09e-273	748.0	COG1972@1|root,COG1972@2|Bacteria,1MXXX@1224|Proteobacteria,2TU8A@28211|Alphaproteobacteria,2K07T@204457|Sphingomonadales	204457|Sphingomonadales	F	nucleoside	-	-	-	ko:K03317	-	-	-	-	ko00000	2.A.41	-	-	Gate,Nucleos_tra2_C,Nucleos_tra2_N
ZMO1_ZMO0969	264203.ZMO0969	5.28e-299	818.0	COG2252@1|root,COG2252@2|Bacteria,1MUV0@1224|Proteobacteria,2TRC0@28211|Alphaproteobacteria,2K1ED@204457|Sphingomonadales	204457|Sphingomonadales	S	permease	-	-	-	ko:K06901	-	-	-	-	ko00000,ko02000	2.A.1.40	-	-	Xan_ur_permease
ZMO1_ZMO0970	264203.ZMO0970	4.46e-277	756.0	COG5042@1|root,COG5042@2|Bacteria,1NAN9@1224|Proteobacteria,2U36Q@28211|Alphaproteobacteria,2K243@204457|Sphingomonadales	204457|Sphingomonadales	F	Purine nucleoside permease	-	-	-	-	-	-	-	-	-	-	-	-	NUP
ZMO1_ZMO0971	264203.ZMO0971	6.49e-245	672.0	COG1816@1|root,COG1816@2|Bacteria,1MWBV@1224|Proteobacteria,2TSBX@28211|Alphaproteobacteria,2K1AI@204457|Sphingomonadales	204457|Sphingomonadales	F	Catalyzes the hydrolytic deamination of adenine to hypoxanthine. Plays an important role in the purine salvage pathway and in nitrogen catabolism	-	-	3.5.4.2	ko:K21053	ko00230,ko01100,map00230,map01100	-	R01244	RC00477	ko00000,ko00001,ko01000	-	-	-	A_deaminase
ZMO1_ZMO0972	264203.ZMO0972	1.5e-276	756.0	COG1215@1|root,COG1215@2|Bacteria,1Q6U2@1224|Proteobacteria,2VG3U@28211|Alphaproteobacteria,2K38S@204457|Sphingomonadales	204457|Sphingomonadales	M	Hopanoid biosynthesis associated glycosyl transferase protein HpnI	-	-	2.4.1.80	ko:K00720	ko00600,ko01100,map00600,map01100	M00066	R01497	RC00005,RC00059	ko00000,ko00001,ko00002,ko01000,ko01003,ko02000	4.D.1.4	GT21	-	Glyco_transf_21
ZMO1_ZMO0973	264203.ZMO0973	0.0	970.0	COG1032@1|root,COG1032@2|Bacteria,1MWR0@1224|Proteobacteria,2TRFJ@28211|Alphaproteobacteria,2K1JK@204457|Sphingomonadales	204457|Sphingomonadales	C	hopanoid biosynthesis associated radical SAM protein HpnJ	-	-	-	-	-	-	-	-	-	-	-	-	B12-binding,Radical_SAM
ZMO1_ZMO0974	264203.ZMO0974	4.71e-203	561.0	COG3394@1|root,COG3394@2|Bacteria,1PP39@1224|Proteobacteria,2U2UW@28211|Alphaproteobacteria,2K2BD@204457|Sphingomonadales	204457|Sphingomonadales	G	hopanoid biosynthesis associated protein HpnK	-	-	-	-	-	-	-	-	-	-	-	-	YdjC
ZMO1_ZMO0975	264203.ZMO0975	8.9e-223	615.0	COG0392@1|root,COG0392@2|Bacteria,1RF8R@1224|Proteobacteria,2U7DD@28211|Alphaproteobacteria,2K1Y5@204457|Sphingomonadales	204457|Sphingomonadales	S	Lysylphosphatidylglycerol synthase TM region	-	-	-	-	-	-	-	-	-	-	-	-	LPG_synthase_TM
ZMO1_ZMO0976	264203.ZMO0976	5.38e-250	685.0	COG0667@1|root,COG0667@2|Bacteria,1MVEH@1224|Proteobacteria,2TRHS@28211|Alphaproteobacteria,2K0VS@204457|Sphingomonadales	204457|Sphingomonadales	C	aldo keto reductase	-	-	-	-	-	-	-	-	-	-	-	-	Aldo_ket_red
ZMO1_ZMO0978	264203.ZMO0978	1.36e-212	587.0	COG0614@1|root,COG0614@2|Bacteria,1RAUP@1224|Proteobacteria,2TUB0@28211|Alphaproteobacteria,2K23T@204457|Sphingomonadales	204457|Sphingomonadales	P	ABC-type Fe3 -hydroxamate transport system, periplasmic component	-	-	-	ko:K02016	ko02010,map02010	M00240	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.14	-	-	Peripla_BP_2
ZMO1_ZMO0979	264203.ZMO0979	0.0	1413.0	COG4206@1|root,COG4206@2|Bacteria,1MW63@1224|Proteobacteria,2TT3G@28211|Alphaproteobacteria,2K12C@204457|Sphingomonadales	204457|Sphingomonadales	H	receptor	-	-	-	ko:K16092	-	-	-	-	ko00000,ko02000	1.B.14.3	-	-	Plug,TonB_dep_Rec
ZMO1_ZMO0980	264203.ZMO0980	6.12e-257	705.0	COG0592@1|root,COG0592@2|Bacteria,1MVD9@1224|Proteobacteria,2TSRZ@28211|Alphaproteobacteria,2K052@204457|Sphingomonadales	204457|Sphingomonadales	L	Confers DNA tethering and processivity to DNA polymerases and other proteins. Acts as a clamp, forming a ring around DNA (a reaction catalyzed by the clamp-loading complex) which diffuses in an ATP-independent manner freely and bidirectionally along dsDNA. Initially characterized for its ability to contact the catalytic subunit of DNA polymerase III (Pol III), a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria	dnaN	-	2.7.7.7	ko:K02338	ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440	M00260	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko00002,ko01000,ko03032,ko03400	-	-	-	DNA_pol3_beta,DNA_pol3_beta_2,DNA_pol3_beta_3
ZMO1_ZMO0981	264203.ZMO0981	0.0	1026.0	COG1123@1|root,COG4172@2|Bacteria,1MU09@1224|Proteobacteria,2TQP0@28211|Alphaproteobacteria,2K1VP@204457|Sphingomonadales	204457|Sphingomonadales	P	Belongs to the ABC transporter superfamily	-	-	-	ko:K02031,ko:K02032,ko:K13896	ko02010,ko02024,map02010,map02024	M00239,M00349	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5,3.A.1.5.21,3.A.1.5.24	-	-	ABC_tran,oligo_HPY
ZMO1_ZMO0982	264203.ZMO0982	7.14e-189	525.0	COG1173@1|root,COG1173@2|Bacteria,1MWMX@1224|Proteobacteria,2TQZR@28211|Alphaproteobacteria,2KCXZ@204457|Sphingomonadales	204457|Sphingomonadales	P	PFAM binding-protein-dependent transport systems inner membrane component	-	-	-	ko:K02034	ko02024,map02024	M00239	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5	-	-	BPD_transp_1
