,gene_name,accession,start,end,strand,gene_product,COG,regulator,uniprot,operon,kegg_maps,EC_number,ZM4_locus,aerobic_essential,anaerobic_essential,interpro_annotation,anaero_xylose_model_flux,anaero_glucose_model_flux,aero_xylose_model_flux,aero_glucose_model_flux,anaero_xylose_model_growth_perc_change,anaero_glucose_model_growth_perc_change,aero_xylose_model_growth_perc_change,aero_glucose_model_growth_perc_change,FIMO_regulators,LDI_early_glucose_fold_change,LDI_late_glucose_fold_change,LDI_early_xylose_fold_change,LDI_late_xylose_fold_change,no_LDI_early_glucose_fold_change,no_LDI_late_glucose_fold_change,no_LDI_early_xylose_fold_change,no_LDI_late_xylose_fold_change,chromosome_id,iMs
ZCP4_0860,ZCP4_0860,CP006818.1,953183,954223,+,Protein of unknown function (DUF3426),Function unknown,ZCP4_1046,Q5NQG6,Op966,,,ZMO1_ZMO0414,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,['CosR_Campylobacter_jejuni'],1.0,1.0122662520688686,1.0743331104611509,0.9362839193093948,1.0,1.0452746352403053,1.0554073437777594,0.9366265348588312,CP006818.1,
ZCP4_0861,ZCP4_0861,CP006818.1,954247,954573,+,putative integral membrane protein,Function unknown,,Q5NQG7,Op967,,,ZMO1_ZMO0413,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,1.6097300502102212,2.234906602400852,2.5149482532913634,1.0,1.578107721150706,2.801266658397968,2.773272115868368,CP006818.1,
ZCP4_0862,ZCP4_0862,CP006818.1,954762,955388,+,membrane protein%2C MarC family,"Intracellular trafficking, secretion, and vesicular transport","ZCP4_0018,ZCP4_0128,ZCP4_0530,ZCP4_1046",Q5NQG8,Op968,,,ZMO1_ZMO0412,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,"['CosR_Campylobacter_jejuni', 'CsrR_Streptococcus_pyogenes', 'MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",,,,,,,,,CP006818.1,
ZCP4_0863,ZCP4_0863,CP006818.1,955584,957566,-,DNA topoisomerase IV subunit B,"Replication, recombination and repair",,,Op969,,,ZMO1_ZMO0411,-1.32538495811196,-1.10761501215136,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,0.8106335977669376,0.776444143885843,0.9106116051070146,1.0,0.7619824819288071,0.8376441538476537,0.945184116089492,CP006818.1,
ZCP4_0864,ZCP4_0864,CP006818.1,957641,958564,-,disulfide bond chaperone,"Post-translational modification, protein turnover, and chaperones",,,Op970,,,ZMO1_ZMO0410,-2.00851190001729,-2.02201427179758,SignalP-TM;SignalP-noTM,,,,,,,,,['MogR_Listeria_monocytogenes'],1.0,0.8724379328466609,0.8468414109987524,0.8695622374247037,1.0,0.7813433503261503,0.7587796838429912,0.6972079673065797,CP006818.1,
ZCP4_0865,argF,CP006818.1,958693,959634,-,ornithine carbamoyltransferase,Amino acid transport and metabolism,,Q5NQH1,Op971,map00220;map01100;map01110;map01130;map01230,2.1.3.3,ZMO1_ZMO0409,-2.19401869956015,-3.88049722436832,"C-terminal region of a signal peptide.;Hydrophobic region of a signal peptide.;N-terminal region of a signal peptide.;Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.;Signal peptide region;SignalP-TM;SignalP-noTM",0.134604290474034,0.1320229643729613,0.2473356579832104,0.264401667614918,1.057575612301519e-15,1.297070232269798e-15,1.9786949509176997e-15,1.4161683353047602e-15,[],1.0,0.8502598630049536,0.8275618458601951,0.6961997651515576,1.0,1.0222886149864183,0.90316834349669,0.7316854100057295,CP006818.1,
ZCP4_0866,argD,CP006818.1,959665,960855,-,acetylornithine aminotransferase apoenzyme,Amino acid transport and metabolism,,Q5NQH2,Op972,map00220;map00300;map01100;map01110;map01120;map01130;map01210;map01230,"2.6.1.11,2.6.1.17",ZMO1_ZMO0408,0.0,0.0,SignalP-TM;SignalP-noTM,0.144522501351068,0.1417509722741163,0.2655603906767101,0.2838838957549645,0.0,0.0,0.0,0.0,[],1.0,0.7819340201028188,0.6512552584188819,0.5999015355054171,1.0,0.7178489437880182,0.5961596042684296,0.5770194144793424,CP006818.1,
ZCP4_0867,ZCP4_0867,CP006818.1,961090,961782,-,hypothetical protein,Function unknown,ZCP4_1387,Q5NQH3,Op973,map04112,,ZMO1_ZMO0407,-1.58906485232384,-3.20385697606489,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,0.7756353786481379,0.7929277849506209,0.7535705135702168,1.0,0.887155197185597,0.7990081982712057,0.7642212702509614,CP006818.1,
ZCP4_0868,ZCP4_0868,CP006818.1,961934,962755,+,ABC-type polysaccharide/polyol phosphate export systems%2C permease component,Defense mechanisms,ZCP4_1387,Q5NQH4,Op974,,,ZMO1_ZMO0406,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,0.8254319157200231,0.857203848013013,1.0834168784793632,1.0,0.7349077641243557,0.6833386029834913,0.8554534445838278,CP006818.1,
ZCP4_0869,ZCP4_0869,CP006818.1,962845,965166,-,ATP-dependent Clp protease ATP-binding subunit ClpA,"Post-translational modification, protein turnover, and chaperones",,Q5NQH5,Op975,,,ZMO1_ZMO0405,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,"['CosR_Campylobacter_jejuni', 'NikR_Helicobacter_pylori']",1.0,1.0274452088946735,1.0649645320964265,1.3387321329433244,1.0,0.982298069141042,1.1195265956962368,1.3785679320753077,CP006818.1,['noise_5']
ZCP4_0871,ZCP4_0871,CP006818.1,966118,967221,+,Ppx/GppA phosphatase,Nucleotide transport and metabolism,,Q5NQH7,Op976,map00230,"3.6.1.11,3.6.1.40",ZMO1_ZMO0403,0.0,0.0,SignalP-TM;SignalP-noTM,0.0,0.0,0.0,0.0,0.999999999999972,0.9999999999999718,0.999999999999971,0.9999999999999752,"['CosR_Campylobacter_jejuni', 'NikR_Helicobacter_pylori']",1.0,0.7820139023522337,0.7600834596029421,0.8008377535732716,1.0,0.920840320748994,0.8989745236030974,0.9043930304568274,CP006818.1,
ZCP4_0872,rlmE,CP006818.1,967218,967883,+,23S rRNA Um-2552 2'-O-methyltransferase,"Translation, ribosomal structure and biogenesis",,Q5NQH8,Op977,,2.1.1.166,ZMO1_ZMO0402,0.0,0.0,"C-terminal region of a signal peptide.;Hydrophobic region of a signal peptide.;N-terminal region of a signal peptide.;Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.;Signal peptide region;SignalP-TM;SignalP-noTM",,,,,,,,,[],1.0,1.0309811784087133,1.0443741848251251,1.1905276735715975,1.0,0.9210971519781272,0.9212173557249672,1.1341399418313698,CP006818.1,
ZCP4_0873,ZCP4_0873,CP006818.1,968103,970154,+,diguanylate cyclase (GGDEF) domain-containing protein,Signal transduction mechanisms,"ZCP4_1056,ZCP4_1382,ZCP4_1718",Q5NQH9,Op978,,,ZMO1_ZMO0401,0.0,0.0,"C-terminal region of a signal peptide.;Hydrophobic region of a signal peptide.;N-terminal region of a signal peptide.;Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.;Signal peptide region;SignalP-TM;SignalP-noTM",,,,,,,,,"['CosR_Campylobacter_jejuni', 'Fur_Helicobacter_pylori', 'NikR_Helicobacter_pylori']",1.0,1.221653609857037,1.1270230237289307,1.420856544042808,1.0,1.236084715341606,1.0579485628648873,1.2284490816096736,CP006818.1,
ZCP4_0874,ZCP4_0874,CP006818.1,970164,972818,-,hypothetical protein,Inorganic ion transport and metabolism,,Q5NQI0,Op979,,,ZMO1_ZMO0400,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],,,,,,,,,CP006818.1,['fructose_transport_maybe']
ZCP4_0875,ZCP4_0875,CP006818.1,972823,973824,-,Chaperone of endosialidase,Function unknown,"ZCP4_0657,ZCP4_1465",Q5NQI1,Op980,,,ZMO1_ZMO0399,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],,,,,,,,,CP006818.1,['fructose_transport_maybe']
ZCP4_0876,ZCP4_0876,CP006818.1,973829,974230,-,hypothetical protein,No COG annotation,,Q5NQI2,Op981,,,ZMO1_ZMO0398,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,"['CosR_Campylobacter_jejuni', 'Fur_Helicobacter_pylori', 'NikR_Helicobacter_pylori']",1.0,0.4578305207391498,0.5042632028937256,0.5810447808389627,1.0,1.8930084049046507,1.3846238803816209,1.0566219174751608,CP006818.1,['fructose_transport_maybe']
ZCP4_0877,ZCP4_0877,CP006818.1,974235,974681,-,hypothetical protein,No COG annotation,,Q5NQI3,Op982,,,ZMO1_ZMO0397,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,"['CosR_Campylobacter_jejuni', 'Fur_Helicobacter_pylori', 'MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",,,,,,,,,CP006818.1,['fructose_transport_maybe']
ZCP4_0878,ZCP4_0878,CP006818.1,974678,975046,-,hypothetical protein,No COG annotation,"ZCP4_0071,ZCP4_0128,ZCP4_0375,ZCP4_0523,ZCP4_1382,ZCP4_1387,ZCP4_1585,ZCP4_1718",Q5NQI4,Op983,,,ZMO1_ZMO0395,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,"['CosR_Campylobacter_jejuni', 'Fur_Helicobacter_pylori', 'MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",,,,,,,,,CP006818.1,['fructose_transport_maybe']
ZCP4_0879,ZCP4_0879,CP006818.1,975226,975900,-,hypothetical protein,No COG annotation,ZCP4_0128,,Op984,,,ZMO1_ZMO0394,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],,,,,,,,,CP006818.1,['fructose_transport_maybe']
ZCP4_0880,ZCP4_0880,CP006818.1,975913,976584,-,hypothetical protein,No COG annotation,"ZCP4_0128,ZCP4_1465",,Op985,,,ZMO1_ZMO0393,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,['MogR_Listeria_monocytogenes'],,,,,,,,,CP006818.1,['fructose_transport_maybe']
ZCP4_0881,ZCP4_0881,CP006818.1,976585,977088,-,hypothetical protein,No COG annotation,ZCP4_1387,,Op986,,,ZMO1_ZMO0392,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,['MogR_Listeria_monocytogenes'],,,,,,,,,CP006818.1,['fructose_transport_maybe']
ZCP4_0882,ZCP4_0882,CP006818.1,977067,977315,-,hypothetical protein,No COG annotation,,,Op987,,,ZMO1_ZMO0391,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],,,,,,,,,CP006818.1,"['fructose_transport_maybe', 'membrane_cobalmin', 'noise_5']"
ZCP4_0883,ZCP4_0883,CP006818.1,977312,978733,-,hypothetical protein,No COG annotation,,,Op988,,,ZMO1_ZMO0390,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],,,,,,,,,CP006818.1,['fructose_transport_maybe']
ZCP4_0884,ZCP4_0884,CP006818.1,978727,979386,-,hypothetical protein,No COG annotation,"ZCP4_1042,ZCP4_1387",Q5NQJ1,Op989,,,ZMO1_ZMO0389,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,['MogR_Listeria_monocytogenes'],,,,,,,,,CP006818.1,['fructose_transport_maybe']
ZCP4_0885,ZCP4_0885,CP006818.1,979396,979722,-,hypothetical protein,No COG annotation,"ZCP4_0900,ZCP4_1042,ZCP4_1046,ZCP4_1387",,Op990,,,ZMO1_ZMO0388,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,['MogR_Listeria_monocytogenes'],,,,,,,,,CP006818.1,['fructose_transport_maybe']
ZCP4_0886,ZCP4_0886,CP006818.1,979876,980790,-,hypothetical protein,Function unknown,,Q5NQJ3,Op991,,,ZMO1_ZMO0387,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],,,,,,,,,CP006818.1,['fructose_transport_maybe']
ZCP4_0887,ZCP4_0887,CP006818.1,980819,980938,-,hypothetical protein,No COG annotation,ZCP4_0900,,Op992,,,ZMO1_ZMO0385,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],,,,,,,,,CP006818.1,['fructose_transport_maybe']
ZCP4_0888,ZCP4_0888,CP006818.1,981123,981230,-,hypothetical protein,No COG annotation,"ZCP4_0018,ZCP4_0375,ZCP4_0900",,Op993,,,ZMO1_ZMO0384,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,[],,,,,,,,,CP006818.1,['fructose_transport_maybe']
ZCP4_0889,ZCP4_0889,CP006818.1,981256,982107,-,hypothetical protein,No COG annotation,ZCP4_0900,,Op994,,,ZMO1_ZMO0383,0.0,0.0,"C-terminal region of a signal peptide.;Hydrophobic region of a signal peptide.;N-terminal region of a signal peptide.;Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.;Signal peptide region;SignalP-TM;SignalP-noTM",,,,,,,,,['CosR_Campylobacter_jejuni'],,,,,,,,,CP006818.1,['fructose_transport_maybe']
ZCP4_0890,ZCP4_0890,CP006818.1,982230,982529,-,hypothetical protein,No COG annotation,"ZCP4_1137,ZCP4_1387",,Op995,,,ZMO1_ZMO0381,0.0,0.0,"C-terminal region of a signal peptide.;Hydrophobic region of a signal peptide.;N-terminal region of a signal peptide.;Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.;Signal peptide region;SignalP-TM;SignalP-noTM",,,,,,,,,['CosR_Campylobacter_jejuni'],,,,,,,,,CP006818.1,['fructose_transport_maybe']
ZCP4_0891,ZCP4_0891,CP006818.1,982529,984718,-,hypothetical protein,Cell wall/membrane/envelope biogenesis,,Q5NQK0,Op996,,,ZMO1_ZMO0380,0.0,0.0,"C-terminal region of a signal peptide.;Hydrophobic region of a signal peptide.;N-terminal region of a signal peptide.;Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.;Signal peptide region;SignalP-TM;SignalP-noTM",,,,,,,,,[],,,,,,,,,CP006818.1,['fructose_transport_maybe']
ZCP4_0892,ZCP4_0892,CP006818.1,984761,986047,-,phage terminase%2C large subunit%2C PBSX family,Function unknown,"ZCP4_0265,ZCP4_1387,ZCP4_1465",,Op997,,,ZMO1_ZMO0379,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,"['CosR_Campylobacter_jejuni', 'NikR_Helicobacter_pylori']",,,,,,,,,CP006818.1,['fructose_transport_maybe']
ZCP4_0893,ZCP4_0893,CP006818.1,986047,986553,-,Homeodomain-like domain protein,"Replication, recombination and repair","ZCP4_1387,ZCP4_1718",,Op998,,,ZMO1_ZMO0378,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,"['CosR_Campylobacter_jejuni', 'NikR_Helicobacter_pylori']",,,,,,,,,CP006818.1,
ZCP4_0894,ZCP4_0894,CP006818.1,986637,987257,-,HhH-GPD superfamily base excision DNA repair protein,"Replication, recombination and repair",,Q5NQK3,Op999,map03410,3.2.2.21,ZMO1_ZMO0377,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,['CosR_Campylobacter_jejuni'],1.0,0.6656060926049601,0.8089832428578445,0.9213530432974226,1.0,0.6961910501117022,0.6935111120333851,0.8932721844448507,CP006818.1,
ZCP4_0895,lon,CP006818.1,987453,989879,+,ATP-dependent proteinase,"Post-translational modification, protein turnover, and chaperones",,Q5NQK4,Op1000,map04112,3.4.21.53,ZMO1_ZMO0376,0.0,0.0,SignalP-TM;SignalP-noTM,,,,,,,,,"['CosR_Campylobacter_jejuni', 'NikR_Helicobacter_pylori']",1.0,1.054124258778704,1.091278752397604,1.5136753187461585,1.0,0.956011059667334,0.9895266293362908,1.1490139550807854,CP006818.1,
ZCP4_0897,ZCP4_0897,CP006818.1,990170,991411,-,Levansucrase/Invertase,Carbohydrate transport and metabolism,,,Op1001,map00052;map00500;map01100;map02020,"2.4.1.10,3.2.1.26",ZMO1_ZMO0375,0.0,0.0,Mammalian defensins signature.;SignalP-TM,0.0,0.0,0.0,0.0,0.9999999999999728,0.9999999999998944,0.9999999999999784,0.999999999999996,['NikR_Helicobacter_pylori'],1.0,0.6283439526963758,0.4851577271414655,0.9481511904235236,1.0,0.4626785039254102,0.3366951163568337,0.6801154272239532,CP006818.1,"['fructose_transport_maybe', 'noise_5']"
ZCP4_0898,sacB,CP006818.1,991567,992838,-,Levansucrase/Invertase,Carbohydrate transport and metabolism,,P0DJA3,Op1002,map00052;map00500;map01100;map02020,"2.4.1.10,3.2.1.26",ZMO1_ZMO0374,0.0,0.0,Mammalian defensins signature.;SignalP-TM,0.0,0.0,0.0,0.0,0.9999999999999728,0.9999999999998944,0.9999999999999784,0.999999999999996,"['Cap37_Clostridium_acetobutylicum', 'CosR_Campylobacter_jejuni', 'Fur_Helicobacter_pylori', 'HilC_Salmonella_enterica', 'HilD_Salmonella_enterica', 'MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",1.0,0.6507260057870564,0.4657595616189419,2.0015791384732187,1.0,0.4164476947478548,0.5322525364233348,0.6260531961180319,CP006818.1,"['fructose_transport_maybe', 'noise_5']"
ZCP4_0899,ZCP4_0899,CP006818.1,993308,993526,-,hypothetical protein,No COG annotation,,,Op1003,,,,0.0,0.0,"C-terminal region of a signal peptide.;Hydrophobic region of a signal peptide.;N-terminal region of a signal peptide.;Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.;Signal peptide region;SignalP-TM;SignalP-noTM",,,,,,,,,"['Cap37_Clostridium_acetobutylicum', 'CosR_Campylobacter_jejuni', 'HilC_Salmonella_enterica', 'HilD_Salmonella_enterica', 'MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",,,,,,,,,CP006818.1,['fructose_transport_maybe']
ZCP4_0900,ZCP4_0900,CP006818.1,993676,994029,+,hypothetical protein,No COG annotation,"ZCP4_0128,ZCP4_0210,ZCP4_0523,ZCP4_0805,ZCP4_1382,ZCP4_1387,ZCP4_1718",,Op1004,,,ZMO1_ZMO0373,0.0,0.0,"C-terminal region of a signal peptide.;Hydrophobic region of a signal peptide.;N-terminal region of a signal peptide.;Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.;Signal peptide region;SignalP-TM;SignalP-noTM",,,,,,,,,"['Cap37_Clostridium_acetobutylicum', 'CosR_Campylobacter_jejuni', 'Fur_Helicobacter_pylori', 'HilC_Salmonella_enterica', 'HilD_Salmonella_enterica', 'MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",,,,,,,,,CP006818.1,
ZCP4_0901,ZCP4_0901,CP006818.1,994026,994502,-,transcriptional regulator%2C AsnC family,Transcription,"ZCP4_0018,ZCP4_0900,ZCP4_1046,ZCP4_1194,ZCP4_1465,ZCP4_1718",,Op1005,,,ZMO1_ZMO0372,0.0,0.0,"C-terminal region of a signal peptide.;Hydrophobic region of a signal peptide.;N-terminal region of a signal peptide.;Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.;Signal peptide region;SignalP-TM;SignalP-noTM",,,,,,,,,"['MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",1.0,1.2273631058783223,1.7044042666008463,0.8438110865358615,1.0,1.2063272872800253,2.0105052180562937,1.485207635379877,CP006818.1,
ZCP4_0902,ZCP4_0902,CP006818.1,994659,995348,+,aspartate racemase,Cell wall/membrane/envelope biogenesis,,H2VFR4,Op1006,map00250;map01054,5.1.1.13,ZMO1_ZMO0371,0.0,0.0,"C-terminal region of a signal peptide.;Hydrophobic region of a signal peptide.;N-terminal region of a signal peptide.;Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.;Signal peptide region;SignalP-TM;SignalP-noTM",0.0,0.0,0.0,0.0,0.9999999999999823,0.9999999999999996,0.9999999999999792,1.0000000000000009,"['CosR_Campylobacter_jejuni', 'MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",1.0,0.684954040184485,0.6491246329969437,0.8367479419130105,1.0,0.7675364093772125,0.6155279193968684,0.912486886812892,CP006818.1,
ZCP4_0903,glk,CP006818.1,995849,996823,-,glucokinase,Carbohydrate transport and metabolism,,P21908,Op1007,map00010;map00052;map00500;map00520;map00521;map00524;map01100;map01110;map01120;map01130;map01200,2.7.1.2,ZMO1_ZMO0369,0.0,0.0,"C-terminal region of a signal peptide.;Hydrophobic region of a signal peptide.;N-terminal region of a signal peptide.;Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.;Signal peptide region;SignalP-TM;SignalP-noTM",0.0,70.0,0.0,12.33401559827468,0.9999999999999772,1.1923328262437552e-14,0.9999999999999928,0.9836986844174096,[],1.0,1.020810084611117,0.9921524039282716,0.9472529375837668,1.0,1.0508131153765277,1.0468394501006455,0.9454288157252154,CP006818.1,['glycolysis_and_ATP_synthase']
ZCP4_0904,edd,CP006818.1,996956,998779,-,6-phosphogluconate dehydratase,Amino acid transport and metabolism,,P21909,Op1008,map00030;map01100;map01120;map01200,4.2.1.12,ZMO1_ZMO0368,0.0,0.0,"C-terminal region of a signal peptide.;Hydrophobic region of a signal peptide.;N-terminal region of a signal peptide.;Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.;Signal peptide region;SignalP-TM;SignalP-noTM",46.22471337276319,69.43614471238054,45.85457658870184,68.87077010391219,0.0,0.0,0.0,3.201626771451623e-15,[],1.0,1.0477443676923028,1.0681099594183756,0.9890343392542404,1.0,1.0054138070263,1.0027276047725693,0.9195279969459932,CP006818.1,['glycolysis_and_ATP_synthase']
ZCP4_0905,zwf,CP006818.1,998772,1000229,-,glucose-6-phosphate 1-dehydrogenase,Carbohydrate transport and metabolism,,P21907,Op1009,map00030;map00480;map01100;map01110;map01120;map01130;map01200;map05230,"1.1.1.363,1.1.1.49",ZMO1_ZMO0367,0.0,0.0,SignalP-TM;SignalP-noTM,39.8467338424454,62.89071615791913,45.85457658870183,11.20478570218672,3.096272108978015e-15,3.7154507720343534e-14,0.989595818187711,0.9898276487004928,[],1.0,1.0642439295157131,1.0901151749021427,1.1083199083860702,1.0,1.0760740661062431,1.0603143313537318,1.033111586596804,CP006818.1,"['glycolysis_and_ATP_synthase', 'noise_5']"
ZCP4_0906,glf,CP006818.1,1000375,1001796,-,MFS transporter%2C sugar porter family,Amino acid transport and metabolism,,P21906,Op1010,map04113,,ZMO1_ZMO0366,0.0,0.0,SignalP-TM;SignalP-noTM,70.0,70.00000000000001,70.0,12.334015598274682,0.9999999999999738,0.999999999999848,0.9999999999999672,0.9836986844174168,"['CosR_Campylobacter_jejuni', 'MogR_Listeria_monocytogenes']",1.0,0.9780069596019544,1.1058302248259653,1.1944130123829777,1.0,0.9431045239652408,1.004510103965978,1.0874952764502224,CP006818.1,['aldose_transport_maybe']
ZCP4_0907,ligA,CP006818.1,1002169,1004364,-,DNA ligase%2C NAD-dependent,"Replication, recombination and repair",,P28719,Op1011,map03030;map03410;map03420;map03430,6.5.1.2,ZMO1_ZMO0364,0.0,0.0,SignalP-TM;SignalP-noTM,0.0,0.0,0.0,0.0,0.999999999999986,0.9999999999999244,0.9999999999999758,0.9999999999999882,[],1.0,0.9490449842250752,0.9823505167162736,1.1659613020894175,1.0,0.956750259677526,1.044656768994629,1.2217306755822015,CP006818.1,
ZCP4_0908,ZCP4_0908,CP006818.1,1004411,1005598,-,tRNA-guanine transglycosylase,"Translation, ribosomal structure and biogenesis",,,Op1012,,2.4.2.29,ZMO1_ZMO0363,0.0,-1.08991603489591,SignalP-TM;SignalP-noTM,,,,,,,,,[],1.0,0.829177842297023,0.7448669668518052,0.7235707968689302,1.0,0.7237181003466857,0.7130501968347795,0.6347194516184905,CP006818.1,
ZCP4_0909,uvrB,CP006818.1,1005744,1007966,-,Excinuclease ABC subunit B,"Replication, recombination and repair",,Q56998,Op1013,map03420,,ZMO1_ZMO0362,0.0,0.0,Insulin-like growth factor-binding protein (IGFBP) N-terminal domain signature.;SignalP-TM;SignalP-noTM,,,,,,,,,"['MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",1.0,1.1986433531390213,1.4479298414307866,1.8028143126426264,1.0,1.6098565711659565,2.02892415468995,2.2908884690045177,CP006818.1,
ZCP4_0910,ZCP4_0910,CP006818.1,1008064,1009038,-,Putative MetA-pathway of phenol degradation,Energy production and conversion,"ZCP4_0128,ZCP4_0210,ZCP4_0375,ZCP4_0375,ZCP4_1382,ZCP4_1387,ZCP4_1465,ZCP4_1637,ZCP4_1718",Q5NQL9,Op1014,,,ZMO1_ZMO0361,0.0,0.0,Insulin-like growth factor-binding protein (IGFBP) N-terminal domain signature.;SignalP-TM;SignalP-noTM,,,,,,,,,"['CosR_Campylobacter_jejuni', 'CsrR_Streptococcus_pyogenes', 'Fur_Helicobacter_pylori', 'MogR_Listeria_monocytogenes', 'NikR_Helicobacter_pylori']",1.0,0.7757746048567213,0.7737594696022098,0.7513654610598574,1.0,0.50699768075249,0.4511396527639289,0.5192760487613227,CP006818.1,['transport_1']
